AvgSpotLen	BioSample	Experiment	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	ecotype	isolate	lat_lon	sex	Assay_Type	AssemblyName	BioProject	BioSampleModel	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	age	breed	cultivar	dev_stage	strain	tissue
202	SAMN05930404	SRX2313741	BP-10	2018-05-14	922	505	2018-05-20	SRR4781810	SRS1771143	BP-10	17-Dec-2008	Bridgeport	BP-10	41.1570 N 73.2189 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930403	SRX2313742	BI-9	2018-05-14	7115	4227	2018-05-20	SRR4781812	SRS1771142	BI-9	04-Aug-2011	Block Island	BI-9	41.1818 N 71.5793 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930627	SRX2313743	NBH-37	2018-05-14	10543	6087	2018-05-20	SRR4781814	SRS1771144	NBH-37	22-Jul-2008	New Bedford Harbor	NBH-37	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930628	SRX2313744	NBH-38	2018-05-14	7794	4580	2018-05-20	SRR4781816	SRS1771145	NBH-38	22-Jul-2008	New Bedford Harbor	NBH-38	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930633	SRX2313745	NBH-43	2018-05-14	12562	7185	2018-05-20	SRR4781818	SRS1771146	NBH-43	22-Jul-2008	New Bedford Harbor	NBH-43	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930634	SRX2313746	NBH-44	2018-05-14	8234	4802	2018-05-20	SRR4781820	SRS1771147	NBH-44	22-Jul-2008	New Bedford Harbor	NBH-44	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930635	SRX2313747	NBH-45	2018-05-14	7725	4522	2018-05-20	SRR4781821	SRS1771148	NBH-45	22-Jul-2008	New Bedford Harbor	NBH-45	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930636	SRX2313748	NBH-46	2018-05-14	8736	5075	2018-05-20	SRR4781823	SRS1771150	NBH-46	22-Jul-2008	New Bedford Harbor	NBH-46	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930629	SRX2313749	NBH-39	2018-05-14	8198	4687	2018-05-20	SRR4781824	SRS1771149	NBH-39	22-Jul-2008	New Bedford Harbor	NBH-39	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930630	SRX2313750	NBH-40	2018-05-14	5485	3244	2018-05-20	SRR4781826	SRS1771151	NBH-40	22-Jul-2008	New Bedford Harbor	NBH-40	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930631	SRX2313751	NBH-41	2018-05-14	6101	3646	2018-05-20	SRR4781828	SRS1771152	NBH-41	22-Jul-2008	New Bedford Harbor	NBH-41	41.6676 N 70.9159 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
199	SAMN05930632	SRX2313752	NBH-42	2018-05-14	7585	4595	2018-05-20	SRR4781830	SRS1771153	NBH-42	22-Jul-2008	New Bedford Harbor	NBH-42	41.6676 N 70.9159 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930594	SRX4117796	KC-56	2018-05-31	118	269	2018-05-31	SRR7208873	SRS3333076	KC-56	20-May-2009	King''s Creek	KC-56	37.3016 N 76.4226 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930554	SRX4117797	KC-14	2018-05-31	781	476	2018-05-31	SRR7208872	SRS3333078	KC-14	20-May-2009	King''s Creek	KC-14	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930555	SRX4117798	KC-15	2018-05-31	1025	538	2018-05-31	SRR7208871	SRS3333080	KC-15	20-May-2009	King''s Creek	KC-15	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930556	SRX4117799	KC-16	2018-05-31	763	463	2018-05-31	SRR7208870	SRS3333079	KC-16	20-May-2009	King''s Creek	KC-16	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930557	SRX4117800	KC-18	2018-05-31	439	370	2018-05-31	SRR7208869	SRS3333081	KC-18	20-May-2009	King''s Creek	KC-18	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930558	SRX4117801	KC-19	2018-05-31	823	482	2018-05-31	SRR7208868	SRS3333082	KC-19	20-May-2009	King''s Creek	KC-19	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930559	SRX4117802	KC-1	2018-05-31	782	476	2018-05-31	SRR7208867	SRS3333083	KC-1	20-May-2009	King''s Creek	KC-1	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930560	SRX4117803	KC-20	2018-05-31	1184	593	2018-05-31	SRR7208866	SRS3333084	KC-20	20-May-2009	King''s Creek	KC-20	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930561	SRX4117804	KC-22	2018-05-31	770	477	2018-05-31	SRR7208865	SRS3333086	KC-22	20-May-2009	King''s Creek	KC-22	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930648	SRX4117805	NYC-11	2018-05-31	1186	587	2018-05-31	SRR7208864	SRS3333085	NYC-11	01-Oct-2008	Newark	NYC-11	40.7006 N 74.1223 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930592	SRX4117806	KC-54	2018-05-31	907	516	2018-05-31	SRR7208863	SRS3333088	KC-54	20-May-2009	King''s Creek	KC-54	37.3016 N 76.4226 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930669	SRX4117807	NYC-32	2018-05-31	700	447	2018-05-31	SRR7208862	SRS3333087	NYC-32	01-Oct-2008	Newark	NYC-32	40.7006 N 74.1223 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930552	SRX4117808	KC-11	2018-05-31	347	342	2018-05-31	SRR7208861	SRS3333090	KC-11	20-May-2009	King''s Creek	KC-11	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930553	SRX4117809	KC-13	2018-05-31	1137	579	2018-05-31	SRR7208860	SRS3333089	KC-13	20-May-2009	King''s Creek	KC-13	37.3016 N 76.4226 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930700	SRX4117810	SH-204	2018-05-31	644	424	2018-05-31	SRR7208859	SRS3333091	SH-204	17-Dec-2008	Sandy Hook	SH-204	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930701	SRX4117811	SH-205	2018-05-31	789	468	2018-05-31	SRR7208858	SRS3333092	SH-205	17-Dec-2008	Sandy Hook	SH-205	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930598	SRX4117812	KC-9	2018-05-31	0	199	2018-05-31	SRR7208857	SRS3333093	KC-9	20-May-2009	King''s Creek	KC-9	37.3016 N 76.4226 W	not collected	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930706	SRX4117813	SH-20	2018-05-31	831	484	2018-05-31	SRR7208856	SRS3333094	SH-20	17-Dec-2008	Sandy Hook	SH-20	40.4687 N 74.0113 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930707	SRX4117814	SH-210	2018-05-31	884	497	2018-05-31	SRR7208855	SRS3333095	SH-210	17-Dec-2008	Sandy Hook	SH-210	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930708	SRX4117815	SH-211	2018-05-31	1190	583	2018-05-31	SRR7208854	SRS3333098	SH-211	17-Dec-2008	Sandy Hook	SH-211	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930709	SRX4117816	SH-212	2018-05-31	611	415	2018-05-31	SRR7208853	SRS3333096	SH-212	17-Dec-2008	Sandy Hook	SH-212	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930702	SRX4117817	SH-206	2018-05-31	774	467	2018-05-31	SRR7208852	SRS3333099	SH-206	17-Dec-2008	Sandy Hook	SH-206	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930703	SRX4117818	SH-207	2018-05-31	648	428	2018-05-31	SRR7208851	SRS3333097	SH-207	17-Dec-2008	Sandy Hook	SH-207	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930704	SRX4117819	SH-208	2018-05-31	881	498	2018-05-31	SRR7208850	SRS3333100	SH-208	17-Dec-2008	Sandy Hook	SH-208	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930705	SRX4117820	SH-209	2018-05-31	649	424	2018-05-31	SRR7208849	SRS3333101	SH-209	17-Dec-2008	Sandy Hook	SH-209	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930593	SRX4117821	KC-55	2018-05-31	1143	582	2018-05-31	SRR7208848	SRS3333102	KC-55	20-May-2009	King''s Creek	KC-55	37.3016 N 76.4226 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930500	SRX4117822	ER-58	2018-05-31	530	395	2018-05-31	SRR7208847	SRS3333103	ER-58	20-May-2009	Elizabeth River	ER-58	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930499	SRX4117823	ER-57	2018-05-31	983	530	2018-05-31	SRR7208846	SRS3333104	ER-57	20-May-2009	Elizabeth River	ER-57	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930502	SRX4117824	ER-60	2018-05-31	972	532	2018-05-31	SRR7208845	SRS3333107	ER-60	20-May-2009	Elizabeth River	ER-60	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930501	SRX4117825	ER-59	2018-05-31	1032	553	2018-05-31	SRR7208844	SRS3333105	ER-59	20-May-2009	Elizabeth River	ER-59	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930496	SRX4117826	ER-54	2018-05-31	853	489	2018-05-31	SRR7208843	SRS3333106	ER-54	20-May-2009	Elizabeth River	ER-54	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930495	SRX4117827	ER-53	2018-05-31	103	266	2018-05-31	SRR7208842	SRS3333108	ER-53	20-May-2009	Elizabeth River	ER-53	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930498	SRX4117828	ER-56	2018-05-31	986	535	2018-05-31	SRR7208841	SRS3333109	ER-56	20-May-2009	Elizabeth River	ER-56	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930497	SRX4117829	ER-55	2018-05-31	888	508	2018-05-31	SRR7208840	SRS3333110	ER-55	20-May-2009	Elizabeth River	ER-55	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930494	SRX4117830	ER-52	2018-05-31	370	347	2018-05-31	SRR7208839	SRS3333112	ER-52	20-May-2009	Elizabeth River	ER-52	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930493	SRX4117831	ER-51	2018-05-31	1518	690	2018-05-31	SRR7208838	SRS3333111	ER-51	20-May-2009	Elizabeth River	ER-51	36.8078 N 76.2945 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930651	SRX4117832	NYC-14	2018-05-31	966	516	2018-05-31	SRR7208837	SRS3333113	NYC-14	01-Oct-2008	Newark	NYC-14	40.7006 N 74.1223 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930650	SRX4117833	NYC-13	2018-05-31	1417	646	2018-05-31	SRR7208836	SRS3333115	NYC-13	01-Oct-2008	Newark	NYC-13	40.7006 N 74.1223 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930715	SRX4117834	SH-25	2018-05-31	1000	533	2018-05-31	SRR7208835	SRS3333114	SH-25	17-Dec-2008	Sandy Hook	SH-25	40.4687 N 74.0113 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930714	SRX4117835	SH-24	2018-05-31	651	427	2018-05-31	SRR7208834	SRS3333116	SH-24	17-Dec-2008	Sandy Hook	SH-24	40.4687 N 74.0113 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930713	SRX4117836	SH-23	2018-05-31	1069	551	2018-05-31	SRR7208833	SRS3333117	SH-23	17-Dec-2008	Sandy Hook	SH-23	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930712	SRX4117837	SH-22	2018-05-31	1033	545	2018-05-31	SRR7208832	SRS3333118	SH-22	17-Dec-2008	Sandy Hook	SH-22	40.4687 N 74.0113 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930719	SRX4117838	SH-29	2018-05-31	645	425	2018-05-31	SRR7208831	SRS3333120	SH-29	17-Dec-2008	Sandy Hook	SH-29	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930718	SRX4117839	SH-28	2018-05-31	781	469	2018-05-31	SRR7208830	SRS3333119	SH-28	17-Dec-2008	Sandy Hook	SH-28	40.4687 N 74.0113 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930717	SRX4117840	SH-27	2018-05-31	887	494	2018-05-31	SRR7208829	SRS3333121	SH-27	17-Dec-2008	Sandy Hook	SH-27	40.4687 N 74.0113 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930716	SRX4117841	SH-26	2018-05-31	488	380	2018-05-31	SRR7208828	SRS3333124	SH-26	17-Dec-2008	Sandy Hook	SH-26	40.4687 N 74.0113 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930711	SRX4117842	SH-21	2018-05-31	1086	564	2018-05-31	SRR7208827	SRS3333123	SH-21	17-Dec-2008	Sandy Hook	SH-21	40.4687 N 74.0113 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930710	SRX4117843	SH-213	2018-05-31	747	459	2018-05-31	SRR7208826	SRS3333122	SH-213	17-Dec-2008	Sandy Hook	SH-213	40.4687 N 74.0113 W	female	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
202	SAMN05930671	SRX4117844	NYC-34	2018-05-31	557	404	2018-05-31	SRR7208825	SRS3333125	NYC-34	01-Oct-2008	Newark	NYC-34	40.7006 N 74.1223 W	male	WGS	assembly	PRJNA323589	Model organism or animal	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	Fundulus heteroclitus	ILLUMINA	SRP092392	Not applicable	Not applicable	Not applicable	adult	Not applicable	caudal fin
